"","state","name","id","year","total_liabilities","bonds_outstanding","current_liabilities","leases","loans_outstanding","notes_outstanding","net_pension_liability","net_pension_assets","net_opeb_liability","net_opeb_assets","compensated_absences","charges_for_services","operating_grants","capital_grants","general_revenue","change_in_net_position","expenses","total_operating_revenues","non_operating_revenues","capital_contributions","revenues","ncesID","students","county_name","city"
"7964","AR","Mount Ida School District No. 20","98750",2020,91769,3600000,91769,0,0,0,3916944,0,0,0,0,0,0,0,5943423,81098,5862325,0,0,0,5943423,"0509990","447","Montgomery County","MOUNT IDA"
"7965","WA","Ellensburg School District No. 401","39653",2020,5594278,75505000,5594278,0,0,0,13088538,0,0,0,1372772,0,0,0,55519015,-13920829,69439844,0,0,0,55519015,"5302460","3451","Kittitas County","ELLENSBURG"
"7966","AL","Calhoun County Board of Education","43147",2020,176302265,5770592,8069276,0,0,0,78724000,0,36070226,0,973170,5829303,64439503,3031251,20105657,4895255,88510459,0,0,0,93405714,"0100540","8495","Calhoun County","Anniston"
"7967","WA","Inchelium School District No. 70","44520",2020,0,0,0,0,0,0,1356307,0,0,0,75301,0,0,0,5518682,-1002328,6521010,0,0,0,5518682,"5300002","210","Ferry County","INCHELIUM"
"7968","WA","Nespelem School District No. 14","45110",2020,95505,0,95505,0,0,0,766274,0,0,0,88923,0,0,0,6441168,449540,5991628,0,0,0,6441168,"5305550","157","Okanogan County","NESPELEM"
"7969","SD","Wounded Knee District School","62525",2020,216744,0,209308,1980,0,0,0,0,0,0,5456,3273,4140224,0,194471,603557,3734411,0,0,0,4337968,"5900183","143","Oglala Lakota County","Manderson"
"7970","WA","Seattle School District No.1","39643",2020,123970331,20421000,79164626,0,0,0,295248620,0,0,0,38095354,0,0,0,1263718387,74900795,1188817592,0,0,0,1263718387,"5307710","55986","King County","SEATTLE"
"7971","AL","Morgan County Board of Education","1017601",2020,179112065,0,5746605,0,0,0,65646000,0,30225643,0,362950,4928097,52292480,2522317,29551998,8061401,81233491,0,0,0,89294892,"0102480","7616","Morgan County","Decatur"
"7972","WA","West Valley School District No. 208","39724",2020,3797426,81340000,3797426,0,0,0,21279643,0,0,0,1741865,0,0,0,82324308,-9758072,92082380,0,0,0,82324308,"5309720","5615","Yakima County","YAKIMA"
"7973","AL","Talladega County Board of Education","30386",2020,166231606,0,5993041,812396,0,0,61405000,0,28921850,0,465693,5089137,52168381,2666479,23293268,7459629,75757636,0,0,0,83217265,"0103180","7320","Talladega County","Talladega"
"7974","AR","Calico Rock School District No. 50","93569",2020,13152,2820000,13152,0,0,0,3097110,0,0,0,0,0,0,0,4728129,-210043,4938172,0,0,0,4728129,"0503840","371","Izard County","CALICO ROCK"
"7975","AR","Magnet Cove School District No. 8","98735",2020,85941,18375000,85941,75080,0,0,5114696,0,0,0,0,0,0,0,24197070,14107930,10089140,0,0,0,24197070,"0509190","753","Hot Spring County","MALVERN"
"7976","WA","Port Townsend School District No. 50","39631",2020,131079,33190000,131079,0,0,0,5118132,0,0,0,460510,0,0,0,22957414,602758,22354656,0,0,0,22957414,"5306840","1237","Jefferson County","Port Townsend"
"7977","AR","Northeast Arkansas Educational Cooperative","101681",2020,31344,0,31344,0,0,0,4182149,0,0,0,0,0,0,0,5014916,325639,4689277,0,0,0,5014916,"99999","17297",NA,NA
"7978","AL","Tallassee City Board of Education","30334",2020,38913904,946387,927315,0,0,241052,14150000,0,5852468,0,0,1066916,12888732,541160,5881823,2387049,17991582,0,0,0,20378631,"0103240","1678","Elmore County","Tallassee"
"7979","AR","West Memphis School District No. 4","188495",2020,793130,35360000,793130,0,0,0,41160911,0,0,0,0,0,0,0,100565553,29966694,70598859,0,0,0,100565553,"0508040","5304","Crittenden County","WEST MEMPHIS"
"7980","AL","Randolph County Board of Education","43836",2020,36489861,4764245,1495998,927485,0,1047138,18938000,0,9233246,0,83748,1472714,16980900,971188,4926830,1703020,22648612,0,0,0,24351632,"0102820","2176","Randolph County","Wedowee"
"7981","AR","Mammoth Spring School District No. 2","98737",2020,130693,1614728,130693,108837,69469,0,3844749,0,0,0,0,0,0,0,6801622,184095,6617527,0,0,0,6801622,"0509270","520","Fulton County","MAMMOTH SPRING"
"7982","AL","Mobile County Board of School Commissioners","1017229",2020,1056213930,65532127,43271587,13686539,0,0,481601000,0,214694867,0,5710548,36900186,400184353,17993022,158547953,56273877,557351638,0,0,0,613625515,"0102370","53941","Mobile County","Mobile"
"7983","WI","Marshall School District","197697",2020,15721287,9822791,621498,189740,0,3335000,66451,1514186,1658168,0,27639,214876,2354863,0,14228849,851097,15947491,0,0,0,16798588,"5508790","1001","Dane County","Marshall"
"7984","AR","Dierks School District No. 2","98672",2020,65672,3020000,65672,0,0,0,4483648,0,0,0,0,0,0,0,9977991,2333670,7644321,0,0,0,9977991,"0505340","543","Howard County","DIERKS"
"7985","IN","Huntington County Community School Corporation","43444",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1804710","5089","Huntington County","Warren"
"7986","IN","South Adams Schools","43323",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1810260","1298","Adams County","Berne"
"7987","AR","Armorel School District No 9","1027223",2020,228369,6230000,228369,0,0,0,3974393,0,0,0,0,0,0,0,13311157,-3939377,17250534,0,0,0,13311157,"0502550","423","Mississippi County","ARMOREL"
"7988","AR","East End School District No. 1","98676",2020,104710,3845000,104710,0,0,0,4715869,0,0,0,0,0,0,0,7637381,-136510,7773891,0,0,0,7637381,"0505580","660","Perry County","BIGELOW"
"7989","AR","Shirley School District No. 3","98788",2020,20863,2375000,20863,0,0,0,3223887,0,0,0,0,0,0,0,4920944,532966,4387978,0,0,0,4920944,"0512420","350","Van Buren County","SHIRLEY"
"7990","IN","Metropolitan School District of Wayne Township","196704",2020,283531875,242154106,15906291,1307527,4915000,0,18869931,2988125,0,4804650,379020,9438308,29977111,0,203834175,21758360,221491234,14634764,0,0,243249594,"1812810","16915","Marion County","Indianapolis"
"7991","AL","Piedmont City Board of Education","30313",2020,16005953,1501000,1041287,184814,0,0,9544000,0,3734852,0,0,995307,8905638,324535,2467442,1232892,11460030,0,0,0,12692922,"0102760","1116","Calhoun County","Piedmont"
"7992","IA","Colfax-Mingo Community School District","162814",2020,14722101,9655000,1126758,0,0,0,3336301,0,503355,0,83587,577671,1109120,0,10043775,674406,11056160,0,0,0,11730566,"1900009","751","Jasper County","Colfax"
"7993","AR","Viola School District No. 15","98804",2020,16218,3645000,16218,0,0,0,3427708,0,0,0,0,0,0,0,4616419,34222,4582197,0,0,0,4616419,"0513560","357","Fulton County","VIOLA"
"7994","AR","County Line School District No. 1","98664",2020,402738,5395000,402738,22379,0,0,3649276,0,0,0,0,0,0,0,6429579,-454836,6884415,0,0,0,6429579,"0504740","512","Franklin County","BRANCH"
"7995","WI","Boscobel Area School District","39979",2020,460816,0,197763,62991,0,0,0,1147286,0,0,200062,444427,1989561,95296,10417126,1257196,11689214,0,0,0,12946410,"5501500","773","Grant County","Boscobel"
"7996","AR","Mineral Springs School District No. 3","98749",2020,75324,19245000,75324,143093,12400,0,5386584,0,0,0,0,0,0,0,9347324,-221170,9568494,0,0,0,9347324,"0509780","411","Howard County","MINERAL SPRINGS"
"7997","WA","Puyallup School District No.3","39667",2020,13485692,335775000,13485692,0,0,0,94018277,0,0,0,6986485,0,0,0,425193601,-2143110,427336711,0,0,0,425193601,"5306960","23563","Pierce County","PUYALLUP"
"7998","IN","West Washington School Corporation","42841",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1812930","899","Washington County","Campbellsburg"
"7999","IN","West Noble School Corporation","43760",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1812900","2267","Noble County","Ligonier"
"8000","IA","Dunkerton Community School District","1035770",2020,10953139,7755000,643564,0,0,0,2257749,0,187479,0,0,708567,595292,0,7365287,2957404,5711742,0,0,0,8669146,"1909540","428","Black Hawk County","Dunkerton"
"8001","IA","Monticello Community School District","163097",2020,33083121,22065000,3881079,0,0,0,5924361,0,1212681,0,0,1530859,1397715,8725,13137856,1034069,15041086,0,0,0,16075155,"1919650","1049","Jones County","Monticello"
"8002","IA","Southeast Webster-Grand Community School District","163219",2020,8269330,3585000,1309230,245219,0,21064,2574825,0,511409,0,0,1194393,1805121,0,6746904,388910,9357508,0,0,0,9746418,"1999019","569","Webster County","Burnside"
"8003","AL","Ozark City Board of Education","30330",2020,54647787,26672892,1198549,0,0,0,17344000,0,7887047,0,0,1348567,16603238,946495,5880691,4369392,20409599,0,0,0,24778991,"0102640","2089","Dale County","Ozark"
"8004","IA","Easton Valley Community School District","162944",2020,17711818,12740000,1034077,0,0,1130000,2550443,0,257298,0,0,481227,924312,0,8398875,597769,9206645,0,0,0,9804414,"1910130","478","Jackson County","Preston"
"8005","IA","Logan-Magnolia Community School District","163059",2020,5746019,435000,860460,0,0,0,3320329,0,861075,0,0,1395901,871220,0,6597349,243318,8621152,0,0,0,8864470,"1917460","699","Harrison County","Logan"
"8006","WA","Marysville School District No. 25","39681",2020,2753522,52536000,2753522,864282,0,0,54166198,0,0,0,4578305,0,0,0,189234591,-4576421,193811012,0,0,0,189234591,"5304860","10990","Snohomish County","MARYSVILLE"
"8007","IA","Belle Plaine Community School District","162809",2020,9353211,4705000,950644,0,0,0,3238040,0,405702,0,0,575582,843648,4299,6429343,601338,7251534,0,0,0,7852872,"1904620","518","Benton County","Belle Plaine"
"8008","IA","Maquoketa Valley Community School District","163076",2020,9037789,3120000,1047948,0,0,0,3633325,0,796836,0,0,1041777,1033378,0,8145990,579836,9641309,0,0,0,10221145,"1918540","732","Delaware County","Delhi"
"8009","IA","Nevada Community School District","163109",2020,29994329,16366000,2736608,0,884996,0,8540094,0,1390066,0,60681,2285891,3642019,0,18344607,1789413,22483104,0,0,0,24272517,"1920250","1592","Story County","Nevada"
"8010","IA","West Harrison Community School District","163288",2020,5207023,1000000,501275,0,0,0,1772272,0,1933476,0,0,523350,874077,0,4309476,-246427,5953330,0,0,0,5706903,"1930960","297","Harrison County","Mondamin"
"8011","IN","South Bend Community School Corporation","109873",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1810290","16725","St. Joseph County","South Bend"
"8012","IN","Concord Community Schools","33289",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86044148,-7312360,93356508,0,0,0,86044148,"1802400","5251","Elkhart County","Elkhart"
"8013","IA","Union Community School District","163259",2020,11630477,5043000,595055,0,0,0,5283710,0,708712,0,0,913816,1581064,50872,13677286,808010,15415028,0,0,0,16223038,"1900022","1071","Black Hawk County","La Porte City"
"8014","IN","Metropolitan School District of Shakamak","43645",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9188670,-51058,9239728,0,0,0,9188670,"1810110","718","Greene County","Jasonville"
"8015","AL","Tarrant City Board of Education","30352",2020,23845095,515001,602214,0,0,0,11766000,0,4471296,0,0,917103,10232428,332858,3269455,189951,14561893,0,0,0,14751844,"0103270","1285","Jefferson County","Tarrant"
"8016","IA","South Page Community School District","163216",2020,1261797,0,315321,0,0,0,909444,0,34382,0,2650,169900,391931,0,3000862,302030,3260663,0,0,0,3562693,"1926670","118","Page County","College Springs"
"8017","OH","Brown Local School District","82656",2020,28407827,19108202,1428139,19367,0,0,6973623,0,651851,398730,226645,794580,1128976,0,8884530,-735826,11543912,0,0,0,10808086,"3904617","616","Carroll County","Malvern"
"8018","OH","Archbold Area Local School District","54150",2020,21995945,3263694,1363317,0,0,0,14908877,0,1234214,877114,1225843,1345524,1383158,0,13434280,-812574,16975536,0,0,0,16162962,"3904704","1229","Fulton County","Archbold"
"8019","OH","East Liverpool City School District","45565",2020,37690334,0,3709287,1976044,0,0,28242779,0,2525493,1650096,1236735,1144357,6695949,0,24871085,-2693100,35404491,0,0,0,32711391,"3904391","2151","Columbiana County","East Liverpool"
"8020","OH","Constellation Schools: Westside Community School of the Arts","82907",2020,4995745,0,185565,0,320000,959830,3339754,0,190596,216934,0,0,0,554472,70,511089,43453,2591780,0,0,2591780,"3901326","197.00000",NA,NA
"8021","OH","Mariemont City School District","83667",2020,122295437,84911646,6667081,1142202,0,0,26547107,0,2282549,1588842,744852,654526,1072222,0,23064675,-6789698,31581121,0,0,0,24791423,"3904431","1640","Hamilton County","Cincinnati"
"8022","OH","Gibsonburg Exempted Village School District","83185",2020,14973824,1454194,892594,0,0,0,10918616,0,954277,640737,754143,1102085,1140502,48000,10047550,1186434,11151703,0,0,0,12338137,"3904538","899","Sandusky County","Gibsonburg"
"8023","OH","Constellation Schools: Westpark Community Elementary","82905",2020,10101544,6544246,413256,0,236000,0,2648418,0,258724,151549,0,0,0,844715,6208,381286,469637,2711308,0,0,2711308,"3900105","238.00000",NA,NA
"8024","OH","Cory Rawson Local School District","82919",2020,0,4768725,0,0,0,0,7859752,0,0,0,0,0,0,0,9904917,117093,9787824,0,0,0,9904917,"3904743","536","Hancock County","Rawson"
"8025","OH","Franklin City School District","398848",2020,0,1956615,0,0,0,0,36740501,0,3348805,2157685,0,1963419,5179494,0,31690358,-1869009,40702280,0,0,0,38833271,"3904400","2761","Warren County","Franklin"
"8026","OH","Marlington Local School District","37263",2020,31553837,374409,3034368,82346,408853,0,23892971,0,2547305,1347456,1213585,3308892,3276046,0,20462939,-762749,27810626,0,0,0,27047877,"3904988","2095","Stark County","Alliance"
"8027","OK","Robin Hill School District No. C-16","149631",2020,1364205,215000,258805,890400,0,0,0,0,0,0,0,0,0,0,2801773,-90661,2892434,0,0,0,2801773,"4026100","367","Cleveland County","Norman"
"8028","OH","Sandy Valley Local School District","37262",2020,30436496,9227196,2369430,0,0,0,16713820,0,1542786,963256,574264,1221367,3301624,0,16637650,-574298,21734939,0,0,0,21160641,"3904994","1325","Tuscarawas County","Magnolia"
"8029","OH","Mathews Local School District","83692",2020,10642911,0,868623,9340,0,0,8504543,0,751858,505199,508547,937996,841190,0,8453833,477590,9755429,0,0,0,10233019,"3905015","611","Trumbull County","Cortland"
"8030","OK","Tishomingo School District No. 1-20","197328",2020,2964575,650000,440464,1874111,0,0,0,0,0,0,0,0,0,0,8960191,-394987,9355178,0,0,0,8960191,"4030060","899","Johnston County","Tishomingo"
"8031","OH","Waterloo Local School District","84704",2020,18811235,3408180,1038831,0,0,521000,11682949,0,1161199,662692,999076,934502,1339140,7672,11327338,-493886,14102538,0,0,0,13608652,"3904924","963","Portage County","Atwater"
"8032","OK","Roland School District No. 1-5","197322",2020,9164673,975000,64906,8124767,0,0,0,0,0,0,0,0,0,0,8469557,-879482,9349039,0,0,0,8469557,"4026310","933","Sequoyah County","Roland"
"8033","OR","Clatskanie School District No. 6J","90798",2020,13139989,717000,1064053,285944,0,0,10155720,0,414444,76779,41483,109916,1457817,0,9384610,-902906,11855248,0,0,0,10952343,"4103260","724","Columbia County","Clatskanie"
"8034","OK","Terral School District No. C-3","400285",2020,200067,0,200067,0,0,0,0,0,0,0,0,0,0,0,933763,-120787,1054550,0,0,0,933763,"4029760","37","Jefferson County","Terral"
"8035","OK","Washington School District No. 1-5","400306",2020,0,1115000,0,8442190,0,0,0,0,0,0,0,0,0,0,8199873,-1766918,9966791,0,0,0,8199873,"4031710","1026","McClain County","Washington"
"8036","TN","Bedford County Schools","106562",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2276320,151163,2125157,0,0,0,2276320,"4700180","8968","Bedford County","Shelbyville"
"8037","OR","Jane Goodall Environmental Middle School","85942",2020,0,0,0,0,0,0,0,0,0,0,0,0,49907,0,765766,126280,689393,0,0,0,815673,"99999","NA",NA,NA
"8038","AR","Benton School District No. 8","98640",2020,166150,71620000,166150,0,0,0,35050321,0,0,0,0,0,0,0,67095567,-1123612,68219179,0,0,0,67095567,"0502960","5648","Saline County","BENTON"
"8039","OK","Grant County Educational Facilities Authority","149585",2020,0,4785000,0,0,0,0,0,0,0,0,0,0,0,0,2096,0,2096,0,0,0,2096,"99999","NA",NA,NA
"8040","TN","Tullahoma City Schools","107524",2020,0,0,0,116,0,0,0,0,0,0,0,0,0,0,1045666,102446,943220,0,0,0,1045666,"4704200","3633","Coffee County","Tullahoma"
"8041","IN","Scott County School District No. 1","43703",2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14613321,-561175,15174496,0,0,0,14613321,"1809990","1208","Scott County","Austin"
"8042","TN","Little Tennessee Valley Educational Cooperative","198024",2020,246543,0,4443,0,172700,0,45601,124914,23799,0,0,520998,692237,0,192,-26446,1239873,0,0,0,1213427,"99999","NA",NA,NA
"8043","WA","Steilacoom Historical School District No.1","39668",2020,1138083,30630000,1138083,0,0,0,12817896,0,0,0,677494,0,0,0,55650450,1579140,54071310,0,0,0,55650450,"5308460","3426","Pierce County","STEILACOOM"
"8044","ND","Mandan Public School District No.1","36816",2020,87392960,21915000,6046228,0,7561806,0,49794534,0,542525,0,1532867,1980924,4061113,0,50748398,-985174,57775609,0,0,0,56790435,"3811820","4039","Morton County","Mandan"
"8045","AL","Houston County Board of Education","1017655",2020,106013387,0,1470438,1659628,0,0,52011000,0,22840110,0,0,3510893,43566986,2317815,14730012,6259390,57866316,0,0,0,64125706,"0101770","6479","Houston County","Dothan"
"8046","OH","Cloverleaf Local School District","170201",2020,66949997,0,3699167,91532,0,0,31770981,0,3419339,0,2642338,2063693,2314401,121683,36390464,4173507,36716734,0,0,0,40890241,"3904848","2315","Medina County","Lodi"
"8047","AL","Colbert County Board of Education","30321",2020,53621276,0,2816084,562801,0,0,29215000,0,12312390,0,0,2909676,19380284,866556,10301789,774412,32683893,0,0,0,33458305,"0100840","2720","Colbert County","Tuscumbia"
