"","NCES District ID","State District ID","nces_original_name","county","City","state","student","name"
"2384","1800024","IN-9610","Indiana School For The Deaf","Marion County","Indianapolis","IN",315,"indiana school for the deaf"
"2385","4680439","SD-13003","Irene - Wakonda School District 13-3","Turner County","Irene","SD",315,"irene - wakonda school district 13-3"
"2386","0405430","AZ-4176","Naco Elementary District (4176)","Cochise County","NACO","AZ",315,"naco elementary district (4176)"
"2387","3623340","NY-660802040000","POCANTICO HILLS CENTRAL SCHOOL DISTRICT","Westchester County","SLEEPY HOLLOW","NY",315,"pocantico hills central school district"
"2388","3619710","NY-580306020000","MONTAUK UNION FREE SCHOOL DISTRICT","Suffolk County","MONTAUK","NY",314,"montauk union free school district"
"2389","3002030","MT-0237","Anaconda H S","Deer Lodge County","Anaconda","MT",313,"anaconda h s"
"2390","5008246","VT-U027","Bellows Falls UHSD #27","Windham County","Bellows Falls","VT",313,"bellows falls uhsd #27"
"2391","0200005","AK-55","Kashunamiut School District","Kusilvak Census Area","Chevak","AK",313,"kashunamiut school district"
"2392","2008310","KS-D0310","Fairfield","Reno County","Langdon","KS",312,"fairfield"
"2393","3616800","NY-470801040000","LAURENS CENTRAL SCHOOL DISTRICT","Otsego County","LAURENS","NY",312,"laurens central school district"
"2394","2915270","MO-080116","PETTIS CO. R-V","Pettis County","HUGHESVILLE","MO",312,"pettis co. r-v"
"2395","4676020","SD-06005","Warner School District 06-5","Brown County","Warner","SD",312,"warner school district 06-5"
"2396","5505280","WI-2135","Gilman School District","Taylor County","Gilman","WI",311,"gilman school district"
"2397","4221270","PA-108567404","Shanksville-Stonycreek SD","Somerset County","Shanksville","PA",311,"shanksville-stonycreek sd"
"2398","0200525","AK-06","Annette Island School District","Prince of Wales-Hyder Census Area","Metlakatla","AK",310,"annette island school district"
"2399","5507680","WI-2891","Lake Holcombe School District","Chippewa County","Holcombe","WI",310,"lake holcombe school district"
"2400","2700150","MN-012888","CLINTON-GRACEVILLE-BEARDSLEY","Big Stone County","CLINTON","MN",309,"clinton-graceville-beardsley"
"2401","5505880","WI-2310","Green Lake School District","Green Lake County","Green Lake","WI",309,"green lake school district"
"2402","3618990","NY-010615020000","MENANDS UNION FREE SCHOOL DISTRICT","Albany County","MENANDS","NY",309,"menands union free school district"
"2403","5510440","WI-3920","New Auburn School District","Barron County","New Auburn","WI",309,"new auburn school district"
"2404","0806630","CO-0250","Springfield School District No. Re-4","Baca County","SPRINGFIELD","CO",309,"springfield school district no. re-4"
"2405","3027810","MT-0453","Whitehall Elem","Jefferson County","Whitehall","MT",309,"whitehall elem"
"2406","1725190","IL-24-032-002C-02","Mazon-Verona-Kinsman ESD 2C","Grundy County","Mazon","IL",308,"mazon-verona-kinsman esd 2c"
"2407","0200810","AK-49","Wrangell Public School District","Wrangell City and Borough","Wrangell","AK",308,"wrangell public school district"
"2408","2314838","ME-1997","RSU 89","Penobscot County","Stacyville","ME",307,"rsu 89"
"2409","2929340","MO-038045","STANBERRY R-II","Gentry County","STANBERRY","MO",307,"stanberry r-ii"
"2410","3800390","ND-48010","NORTH STAR 10","Towner County","Cando","ND",306,"north star 10"
"2411","2903000","MO-054042","SANTA FE R-X","Lafayette County","ALMA","MO",306,"santa fe r-x"
"2412","1700100","IL-65-108-9020-80","University of Ill Lab School","Champaign County","Urbana","IL",306,"university of ill lab school"
"2413","601422","CA-3432276","California Education Authority (CEA) Headquarters","Sacramento County","Elk Grove","CA",305,"california education authority (cea) headquarters"
"2414","5900108","BI-D20M29","Pine Hill Schools","Cibola County","Pine Hill","NM",305,"pine hill schools"
"2415","2703300","MN-010261","ASHBY PUBLIC SCHOOL DISTRICT","Grant County","ASHBY","MN",304,"ashby public school district"
"2416","0804680","CO-2670","Holly School District No. Re-3","Prowers County","HOLLY","CO",304,"holly school district no. re-3"
"2417","2009930","KS-D0303","Ness City","Ness County","Ness City","KS",304,"ness city"
"2418","0512930","AR-7009000","STRONG-HUTTIG SCHOOL DISTRICT","Union County","STRONG","AR",304,"strong-huttig school district"
"2419","3603030","NY-020601040000","ANDOVER CENTRAL SCHOOL DISTRICT","Allegany County","ANDOVER","NY",303,"andover central school district"
"2420","3302010","NH-063","Brentwood School District","Rockingham County","Exeter","NH",303,"brentwood school district"
"2421","2718360","MN-010497","LYLE PUBLIC SCHOOL DISTRICT","Mower County","LYLE","MN",303,"lyle public school district"
"2422","3813050","ND-50020","MINTO 20","Walsh County","Minto","ND",303,"minto 20"
"2423","5900120","BI-D57H19","Salt River Elementary School","Maricopa County","Scottsdale","AZ",303,"salt river elementary school"
"2424","3002220","MT-0474","Arlee Elem","Lake County","Arlee","MT",302,"arlee elem"
"2425","3302100","NH-075","Campton School District","Grafton County","Plymouth","NH",302,"campton school district"
"2426","2006570","KS-D0411","Goessel","Marion County","Goessel","KS",302,"goessel"
"2427","5506420","WI-2527","Highland School District","Iowa County","Highland","WI",302,"highland school district"
"2428","2008880","KS-D0444","Little River","Rice County","Little River","KS",302,"little river"
"2429","4100043","OR-00000000003477","ODE YCEP District","Marion County","Salem","OR",302,"ode ycep district"
"2430","0805640","CO-1860","School District No. Re-4 Buffalo","Logan County","MERINO","CO",302,"school district no. re-4 buffalo"
"2431","5515090","WI-5817","Twin Lakes #4 School District","Kenosha County","Twin Lakes","WI",302,"twin lakes #4 school district"
"2432","2610560","MI-68030","Fairview Area School District","Oscoda County","FAIRVIEW","MI",301,"fairview area school district"
"2433","2919140","MO-029001","LOCKWOOD R-I","Dade County","LOCKWOOD","MO",301,"lockwood r-i"
"2434","5501170","WI-0441","Birchwood School District","Washburn County","Birchwood","WI",300,"birchwood school district"
"2435","4617850","SD-38002","De Smet School District 38-2","Kingsbury County","De Smet","SD",300,"de smet school district 38-2"
"2436","2931920","MO-043002","WHEATLAND R-II","Hickory County","WHEATLAND","MO",300,"wheatland r-ii"
"2437","1804230","IN-7610","Hamilton Community Schools","DeKalb County","Hamilton","IN",299,"hamilton community schools"
"2438","0403730","AZ-4212","Hayden-Winkelman Unified District (4212)","Gila County","WINKELMAN","AZ",298,"hayden-winkelman unified district (4212)"
"2439","5516470","WI-6354","Weston School District","Sauk County","Cazenovia","WI",296,"weston school district"
"2440","4005760","OK-30-I004","BUFFALO","Harper County","Buffalo","OK",295,"buffalo"
"2441","4611760","SD-60001","Centerville School District 60-1","Turner County","Centerville","SD",295,"centerville school district 60-1"
"2442","2910950","MO-077103","DORA R-III","Ozark County","DORA","MO",295,"dora r-iii"
"2443","5900063","BI-D33N08","KAYENTA COMMUNITY SCHOOL","Navajo County","Kayenta","AZ",295,"kayenta community school"
"2444","2732700","MN-010363","SOUTH KOOCHICHING SCHOOL DISTRICT","Koochiching County","NORTHOME","MN",295,"south koochiching school district"
"2445","3628020","NY-121701040000","STAMFORD CENTRAL SCHOOL DISTRICT","Delaware County","STAMFORD","NY",295,"stamford central school district"
"2446","4223880","PA-108568404","Turkeyfoot Valley Area SD","Somerset County","Confluence","PA",295,"turkeyfoot valley area sd"
"2447","5000429","VT-U082","First Branch Unified School District","Windsor County","Royalton","VT",294,"first branch unified school district"
"2448","2713040","MN-012536","Granada Huntley East Chain","Martin County","GRANADA","MN",294,"granada huntley east chain"
"2449","2926400","MO-103127","RICHLAND R-I","Stoddard County","ESSEX","MO",294,"richland r-i"
"2450","1701439","IL-56-099-030C-61","S Will Co Coop for Spec Ed","Will County","Joliet","IL",294,"s will co coop for spec ed"
"2451","5507230","WI-2737","Juda School District","Green County","Juda","WI",293,"juda school district"
"2452","5306660","WA-21301","Pe Ell School District","Lewis County","PE ELL","WA",293,"pe ell school district"
"2453","2932300","MO-113001","WORTH CO. R-III","Worth County","GRANT CITY","MO",293,"worth co. r-iii"
"2454","5900087","BI-D34N02","Baca/Dlo'ay Azhi Community School","McKinley County","Prewitt","NM",292,"baca/dlo'ay azhi community school"
"2455","2004260","KS-D0454","Burlingame Public School","Osage County","Burlingame","KS",292,"burlingame public school"
"2456","3501830","NM-014","MELROSE PUBLIC SCHOOLS","Curry County","MELROSE","NM",292,"melrose public schools"
"2457","2928140","MO-102081","NORTH SHELBY","Shelby County","SHELBYVILLE","MO",292,"north shelby"
"2458","5900156","BI-D54H22","San Simon School","Pima County","Sells","AZ",292,"san simon school"
"2459","3302280","NH-095","Chesterfield School District","Cheshire County","Keene","NH",291,"chesterfield school district"
"2460","2911070","MO-019150","DREXEL R-IV","Cass County","DREXEL","MO",291,"drexel r-iv"
"2461","4624540","SD-14001","Florence School District 14-1","Codington County","Florence","SD",291,"florence school district 14-1"
"2462","2718540","MN-010238","MABEL-CANTON PUBLIC SCHOOL DIST.","Fillmore County","MABEL","MN",291,"mabel-canton public school dist."
"2463","3302130","NH-079","Candia School District","Merrimack County","Hooksett","NH",290,"candia school district"
"2464","2732460","MN-010850","ROTHSAY PUBLIC SCHOOL DISTRICT","Wilkin County","ROTHSAY","MN",290,"rothsay public school district"
"2465","5000432","VT-U072B","West River Valley Modified Union Education District #72B","Windham County","Townshend","VT",290,"west river valley modified union education district #72b"
"2466","2911670","MO-005122","EXETER R-VI","Barry County","EXETER","MO",289,"exeter r-vi"
"2467","2011220","KS-D0492","Flinthills","Butler County","Rosalia","KS",289,"flinthills"
"2468","2740810","MN-010914","ULEN-HITTERDAL PUBLIC SCHOOL DIST","Clay County","ULEN","MN",289,"ulen-hitterdal public school dist"
"2469","4679350","SD-12003","Willow Lake School District 12-3","Clark County","Willow Lake","SD",289,"willow lake school district 12-3"
"2470","5500450","WI-0161","Argyle School District","Lafayette County","Argyle","WI",288,"argyle school district"
"2471","0805670","CO-1130","Miami-Yoder Joint District No. 60 of the counties of El Pas","El Paso County","RUSH","CO",288,"miami-yoder joint district no. 60 of the counties of el pas"
"2472","2311700","ME-795","RSU 45/MSAD 45","Aroostook County","Washburn","ME",288,"rsu 45/msad 45"
"2473","5900147","BI-D32N17","ATSA' BIYA' A'ZH COMMUNITY SCHOOL","San Juan County","Shiprock","NM",287,"atsa' biya' a'zh community school"
"2474","4622500","SD-17001","Ethan School District 17-1","Davison County","Ethan","SD",287,"ethan school district 17-1"
"2475","2012600","KS-D0432","Victoria","Ellis County","Victoria","KS",287,"victoria"
"2476","0403550","AZ-4194","Grand Canyon Unified District (4194)","Coconino County","Grand Canyon Village","AZ",286,"grand canyon unified district (4194)"
"2477","2913230","MO-105123","GREEN CITY R-I","Sullivan County","GREEN CITY","MO",286,"green city r-i"
"2478","2007800","KS-D0227","Hodgeman County Schools","Hodgeman County","Jetmore","KS",286,"hodgeman county schools"
"2479","1600009","ID-287","TROY SCHOOL DISTRICT","Latah County","TROY","ID",286,"troy school district"
"2480","5000446","VT-U095","Windham Northeast Union Elementary School District #95","Windham County","Bellows Falls","VT",286,"windham northeast union elementary school district #95"
"2481","3607710","NY-510401040000","CLIFTON-FINE CENTRAL SCHOOL DISTRICT","St. Lawrence County","STAR LAKE","NY",285,"clifton-fine central school district"
"2482","0806420","CO-0110","Sangre de Cristo School District No. Re-22J","Alamosa County","MOSCA","CO",285,"sangre de cristo school district no. re-22j"
"2483","2928470","MO-047060","SOUTH IRON CO. R-I","Iron County","ANNAPOLIS","MO",285,"south iron co. r-i"
"2484","2303600","ME-88","Bristol Public Schools","Lincoln County","Damariscotta","ME",284,"bristol public schools"
"2485","0903930","CT-1220011","Salisbury School District","Litchfield County","Falls Village","CT",284,"salisbury school district"
"2486","5000449","VT-U072A","West River Valley Modified Union Education District #72A","Windham County","Townshend","VT",284,"west river valley modified union education district #72a"
"2487","5508970","WI-3427","Mellen School District","Ashland County","Mellen","WI",283,"mellen school district"
"2488","3629070","NY-580913080000","TUCKAHOE COMMON SCHOOL DISTRICT","Suffolk County","SOUTHAMPTON","NY",283,"tuckahoe common school district"
"2489","4675660","SD-51005","Wall School District 51-5","Pennington County","Wall","SD",283,"wall school district 51-5"
"2490","3026070","MT-0804","Thompson Falls Elem","Sanders County","Thompson Falls","MT",282,"thompson falls elem"
"2491","5511400","WI-4235","Paris J1 School District","Kenosha County","Kenosha","WI",281,"paris j1 school district"
"2492","5900151","BI-D20M12","San Felipe Pueblo Elementary School","Sandoval County","San Felipe Pue.","NM",281,"san felipe pueblo elementary school"
"2493","4622410","SD-28002","Estelline School District 28-2","Hamlin County","Estelline","SD",280,"estelline school district 28-2"
"2494","2923220","MO-089087","ORRICK R-XI","Ray County","ORRICK","MO",280,"orrick r-xi"
"2495","4614100","SD-50005","Colman-Egan School District 50-5","Moody County","Colman","SD",279,"colman-egan school district 50-5"
"2496","3501050","NM-016","FORT SUMNER MUNICIPAL SCHOOLS","De Baca County","FORT SUMNER","NM",279,"fort sumner municipal schools"
"2497","4680445","SD-21003","Corsica-Stickney 21-3","Douglas County","Corsica","SD",278,"corsica-stickney 21-3"
"2498","1601170","ID-071","GARDEN VALLEY DISTRICT","Boise County","GARDEN VALLEY","ID",278,"garden valley district"
"2499","2306870","ME-235","Jefferson Public Schools","Lincoln County","Damariscotta","ME",278,"jefferson public schools"
"2500","2008220","KS-D0395","LaCrosse","Rush County","La Crosse","KS",278,"lacrosse"
"2501","5900112","BI-D35N07","Lukachukai Community School","Apache County","Lukachukai","AZ",278,"lukachukai community school"
"2502","4650850","SD-09002","Newell School District 09-2","Butte County","Newell","SD",278,"newell school district 09-2"
"2503","4676740","SD-14005","Waverly School District 14-5","Codington County","Waverly","SD",278,"waverly school district 14-5"
"2504","2905820","MO-013061","BRAYMER C-4","Caldwell County","BRAYMER","MO",277,"braymer c-4"
"2505","5900104","BI-D55F14","Lac Courte Oreilles Ojibwa School","Sawyer County","Hayward","WI",277,"lac courte oreilles ojibwa school"
"2506","5900085","BI-D15A02","Lower Brule Day School","Lyman County","Lower Brule","SD",277,"lower brule day school"
