"","state","nces_original_name","ncesID","students"
"3175","NH","Hampton School District","3303510",1070
"3176","NH","Hanover School District","3303600",492
"3177","NH","Harrisville School District","3303630",65
"3178","NH","Haverhill Cooperative School District","3303660",697
"3179","NH","Henniker School District","3303690",426
"3180","NH","Hill School District","3303720",52
"3181","NH","Holderness School District","3303810",143
"3182","NH","Hollis School District","3303840",640
"3183","NH","Hollis/Brookline Coop School District","3303850",1240
"3184","NH","Hooksett School District","3303870",1263
"3185","NH","Hopkinton School District","3303900",997
"3186","NH","Inter-lakes School District","3303960",1013
"3187","NH","Jackson School District","3303990",43
"3188","NH","John Stark Regional School District","3300003",615
"3189","NH","Kensington School District","3304080",131
"3190","NH","Laconia School District","3304140",1973
"3191","NH","Lafayette Regional School District","3304150",108
"3192","NH","Landaff School District","3304170",32
"3193","NH","Lempster School District","3303303",106
"3194","NH","Lincoln-Woodstock School District","3304260",274
"3195","NH","Lisbon Regional School District","3304290",344
"3196","NH","Lyme School District","3304500",198
"3197","NH","Madison School District","3304560",143
"3198","NH","Marlborough School District","3304620",173
"3199","NH","Marlow School District","3304650",46
"3200","NH","Mason School District","3303276",83
"3201","NH","Middleton School District","3304770",144
"3202","NH","Milan School District","3304800",135
"3203","NH","Milton School District","3300616",505
"3204","NH","Monroe School District","3304920",91
"3205","NH","Mont Vernon School District","3304950",202
"3206","NH","Moultonborough School District","3304960",495
"3207","NH","Nashua School District","3304980",11082
"3208","NH","Nelson School District","3305010",82
"3209","NH","New Boston School District","3305040",571
"3210","NH","New Castle School District","3305070",40
"3211","NH","Newfields School District","3305190",101
"3212","NH","Newington School District","3305250",50
"3213","NH","Newmarket School District","3305280",1095
"3214","NH","North Hampton School District","3305370",342
"3215","NH","Northumberland School District","3305400",343
"3216","NH","Northwood School District","3305430",397
"3217","NH","Nottingham School District","3305460",528
"3218","NH","Pembroke School District","3305580",1440
"3219","NH","Pemi-baker Regional School District","3399965",638
"3220","NH","Piermont School District","3305670",68
"3221","NH","Pinkerton Academy School District","3307360",3140
"3222","NH","Pittsburg School District","3305700",80
"3223","NH","Plainfield School District","3305760",224
"3224","NH","Plymouth School District","3305790",434
"3225","NH","Portsmouth School District","3305820",2634
"3226","NH","Profile School District","3305830",214
"3227","NH","Prospect Mountain School District","3300049",451
"3228","NH","Rivendell Interstate School District","5000024",457
"3229","NH","Rochester School District","3305940",4257
"3230","NH","Rollinsford School District","3305970",157
"3231","NH","Rumney School District","3306000",90
"3232","NH","Rye School District","3306030",400
"3233","NH","Somersworth School District","3306240",1509
"3234","NH","Souhegan Cooperative School District","3306260",753
"3235","NH","South Hampton School District","3306270",84
"3236","NH","Stark School District","3306330",25
"3237","NH","Stewartstown School District","3306360",66
"3238","NH","Stoddard School District","3306390",68
"3239","NH","Strafford School District","3306420",412
"3240","NH","Stratford School District","3306450",58
"3241","NH","Stratham School District","3306480",551
"3242","NH","Sunapee School District","3306540",413
"3243","NH","Tamworth School District","3306600",197
"3244","NH","Thornton School District","3306660",210
"3245","NH","Unity School District","3306750",92
"3246","NH","Wakefield School District","3306780",499
"3247","NH","Warren School District","3306870",74
"3248","NH","Washington School District","3306900",44
"3249","NH","Waterville Valley School District","3306910",18
"3250","NH","Weare School District","3306930",957
"3251","NH","Wentworth School District","3306990",64
"3252","NH","Westmoreland School District","3307020",135
"3253","NH","Wilton-Lyndeboro School District","3307115",565
"3254","NJ","Alexandria Township School District","3400690",479
"3255","NJ","Allamuchy Township School District","3400720",426
"3256","NJ","Allendale Public School District","3400750",872
"3257","NJ","Alloway Twp School District","3400810",326
"3258","NJ","Alpha Borough School District","3400840",211
"3259","NJ","Alpine School District","3400870",157
"3260","NJ","Andover Regional School District","3400900",452
"3261","NJ","Atlantic Highlands School District","3401020",302
"3262","NJ","Avalon School District","3401110",86
"3263","NJ","Avon Boro School District","3401140",127
"3264","NJ","Barrington School District","3401170",598
"3265","NJ","Bay Head Borough School District","3401230",122
"3266","NJ","Beach Haven School District","3401290",60
"3267","NJ","Bedminster Township Public School District","3401320",522
"3268","NJ","Belvidere School District","3401440",657
"3269","NJ","Bergenfield Borough School District","3401500",3655
"3270","NJ","Berkeley Heights School District","3401530",2559
"3271","NJ","Berlin Borough School District","3401590",812
"3272","NJ","Berlin Township School District","3401620",651
"3273","NJ","Bethlehem Township School District","3401710",347
"3274","NJ","BEVERLY CITY SCHOOL DISTRICT","3401740",318
"3275","NJ","Blairstown Elementary Township School District","3401800",467
"3276","NJ","Bloomingdale School District","3401860",564
"3277","NJ","Bloomsbury Borough School District","3401890",91
"3278","NJ","Boonton Township School District","3401980",405
"3279","NJ","Bradley Beach School District","3402130",274
"3280","NJ","Branchburg Township School District","3402160",1394
"3281","NJ","Brielle Boro School District","3402310",521
"3282","NJ","Brigantine Public School District","3402340",524
"3283","NJ","Brooklawn Public School District","3402370",290
"3284","NJ","Butler Public School District","3402520",1202
"3285","NJ","Byram Township School District","3402550",820
"3286","NJ","Califon Borough School District","3402610",80
"3287","NJ","Carlstadt PublicSchool District","3402790",553
"3288","NJ","Carlstadt-East Rutherford Regional High School District","3402800",544
"3289","NJ","Cedar Grove Township School District","3402850",1613
"3290","NJ","CHESTER TOWNSHIP SCHOOL DISTRICT","3403060",1080
"3291","NJ","Chesterfield Township School District","3403090",766
"3292","NJ","Clinton Township School District","3403360",1224
"3293","NJ","Clinton-Glen Gardner School District","3403330",440
"3294","NJ","Closter Public School District","3403390",1213
"3295","NJ","Colts Neck Township School District","3403450",993
"3296","NJ","Cranbury Township School District","3403540",484
"3297","NJ","Cresskill Public School District","3403600",1812
"3298","NJ","Deal Boro School District","3403630",162
"3299","NJ","Deerfield Township School District","3403660",273
"3300","NJ","Delanco Township School District","3403690",426
"3301","NJ","Delaware Township School District","3403720",382
"3302","NJ","Delaware Valley Regional High School District","3403750",728
"3303","NJ","Demarest School District","3403810",711
"3304","NJ","Dennis Township School District","3403840",596
"3305","NJ","Denville Township K-8 School District","3403870",1670
"3306","NJ","Downe Township School District","3403960",178
"3307","NJ","Dunellen Public School District","3404020",1270
"3308","NJ","Eagleswood Township School District","3404050",130
"3309","NJ","East Amwell Township School District","3404080",353
"3310","NJ","East Greenwich Township School District","3404140",1323
"3311","NJ","East Hanover Township School District","3404170",929
"3312","NJ","East Newark School District","3404200",238
"3313","NJ","East Rutherford School District","3404290",788
"3314","NJ","Eastampton Township School District","3404350",577
"3315","NJ","Edgewater School District","3404440",971
"3316","NJ","Elk Township School District","3404620",327
"3317","NJ","Elsinboro Township School District","3404680",119
"3318","NJ","Emerson Public School District","3404710",1127
"3319","NJ","Englewood Cliffs School District","3404770",491
"3320","NJ","Estell Manor School District","3404860",197
"3321","NJ","Fair Haven School District","3404950",988
"3322","NJ","Fairfield Township School District","3405040",554
"3323","NJ","Farmingdale Public School District","3405130",162
"3324","NJ","Florham Park School District","3405250",992
"3325","NJ","Folsom Borough School District","3405280",393
"3326","NJ","Frankford Township Consolidated School District","3405340",505
"3327","NJ","Franklin Borough School District","3405400",457
"3328","NJ","Franklin Lakes School District","3405370",1129
"3329","NJ","FRANKLIN TOWNSHIP PUBLIC SCHOOL DISTRICT","3405490",7212
"3330","NJ","Franklin Township School District","3405460",276
"3331","NJ","Fredon Township School District","3405550",196
"3332","NJ","Frelinghuysen Township School District","3405670",137
"3333","NJ","Frenchtown Borough School District","3405700",122
"3334","NJ","Garwood Boro","3405790",363
"3335","NJ","Gibbsboro Elementary School District","3405850",265
"3336","NJ","Glen Ridge Public School District","3405940",1880
"3337","NJ","Glen Rock Public School District","3405970",2567
"3338","NJ","Great Meadows Regional School District","3400008",635
"3339","NJ","Green Brook Township Public School District","3406120",770
"3340","NJ","Green Township School District","3406090",409
"3341","NJ","Greenwich Township School District","3406150",84
"3342","NJ","Greenwich Township School District","3406180",445
"3343","NJ","Greenwich Township School District","3406210",699
"3344","NJ","Hackettstown Public School District","3406300",1975
"3345","NJ","HADDON HEIGHTS School District","3406330",1503
"3346","NJ","Hainesport Township School District","3406420",565
"3347","NJ","Hamburg School District","3406480",253
"3348","NJ","Hampton Borough School District","3406600",87
"3349","NJ","Hampton Township School District","3406630",317
"3350","NJ","Hanover Park Regional High School District","3406660",1489
"3351","NJ","Hanover Township School District","3406690",1362
"3352","NJ","Harding Township School District","3406720",277
"3353","NJ","Hardyston Township School District","3406780",666
"3354","NJ","HARMONY TOWNSHIP SCHOOL DISTRICT","3406810",238
"3355","NJ","Harrington Park School District","3406840",628
"3356","NJ","Harrison Township School District","3406900",1426
"3357","NJ","Haworth Public School District","3406960",395
"3358","NJ","Henry Hudson Regional School District","3407050",342
"3359","NJ","High Bridge Borough School District","3407110",362
"3360","NJ","High Point Regional High School District","3407140",885
"3361","NJ","Highlands Borough School District","3407200",183
"3362","NJ","Hillsdale School District","3407260",1118
"3363","NJ","Ho-Ho-Kus School District","3407320",607
"3364","NJ","Holland Township School District","3407380",525
"3365","NJ","Hope Township School District","3407470",125
"3366","NJ","Hopewell Township School District","3407500",497
"3367","NJ","Island Heights School District","3407710",116
"3368","NJ","Kenilworth School District","3407920",1455
"3369","NJ","Kingwood Township School District","3408010",359
"3370","NJ","Kinnelon School District","3408040",1728
"3371","NJ","KIPP: Cooper Norcross A New Jersey Nonprofit Corporation","3400777",1513
"3372","NJ","Kittatinny Regional School District","3408060",910
"3373","NJ","Knowlton Township School District","3408070",155
"3374","NJ","Lacey Township School District","3408100",3985
"3375","NJ","Lafayette Township School District","3408130",197
"3376","NJ","Lakeland Regional High School District","3408190",972
"3377","NJ","Laurel Springs School District","3408280",187
"3378","NJ","Lavallette Borough School District","3408310",152
"3379","NJ","Lawnside School Distric","3408340",313
"3380","NJ","Lawrence Township School District","3408370",519
"3381","NJ","Lebanon Borough School District","3408430",99
"3382","NJ","Lebanon Township School District","3408460",626
"3383","NJ","Lenape Valley Regional High School District","3408500",656
"3384","NJ","Lincoln Park School District","3408580",917
"3385","NJ","Linwood City School District","3408670",822
"3386","NJ","Little Falls Township Public School District","3408730",894
"3387","NJ","Little Silver Boro School District","3408790",835
"3388","NJ","Logan Township School District","3408880",847
"3389","NJ","Long Beach Island Consolidated School District","3408910",224
"3390","NJ","Long Hill Township School District","3412660",894
"3391","NJ","Lopatcong Township School District","3409000",736
"3392","NJ","Madison Public School District","3409240",2636
"3393","NJ","Magnolia School District","3409300",408
"3394","NJ","Manasquan School District","3409420",1516
"3395","NJ","Mannington Township School District","3409480",194
"3396","NJ","Mansfield Township Elementary School District","3409540",584
"3397","NJ","Mansfield Township School District","3409510",545
"3398","NJ","Margate City School District","3409690",360
"3399","NJ","Mastery Schools of Camden Inc.","3400772",2631
"3400","NJ","Maurice River Township School District","3409780",422
"3401","NJ","Maywood School District","3409810",984
"3402","NJ","Medford Lakes School District","3409840",527
"3403","NJ","Mendham Borough School District","3409900",491
"3404","NJ","Mendham Township School District","3409930",729
"3405","NJ","Merchantville School District","3409960",443
"3406","NJ","Middle Township Public School District","3410020",2628
"3407","NJ","Midland Park School District","3410140",914
"3408","NJ","Milford Borough School District","3410170",61
"3409","NJ","Millstone Township School District","3410230",1093
"3410","NJ","Milltown School District","3410290",802
"3411","NJ","Mine Hill Township School District","3410350",340
"3412","NJ","Monmouth Beach School District","3410380",232
"3413","NJ","Monroe Township Public School District","3410470",5736
"3414","NJ","Montague Township School District","3410530",244
"3415","NJ","Montvale Board of Education School District","3410620",997
"3416","NJ","Moonachie School District","3410680",347
"3417","NJ","Mount Arlington Public School District","3410860",369
"3418","NJ","Mountain Lakes Public School District","3411010",1379
"3419","NJ","Mountainside School District","3411040",755
"3420","NJ","Mt. Ephraim School District","3410890",430
"3421","NJ","National Park Boro School District","3411100",286
"3422","NJ","Neptune City School District","3411130",272
"3423","NJ","Netcong School District","3411190",292
"3424","NJ","New Providence School District","3411310",2439
"3425","NJ","North Caldwell School District","3411520",695
"3426","NJ","North Haledon School District","3411550",624
"3427","NJ","North Hunterdon-Voorhees Regional High School District","3411610",2431
"3428","NJ","North Warren Regional School District","3409550",763
"3429","NJ","North Wildwood School District","3411670",217
"3430","NJ","Northern Highlands Regional High School District","3411730",1432
"3431","NJ","Northern Valley Regional High School District","3411760",2156
"3432","NJ","Northvale Public School District","3411820",558
"3433","NJ","Norwood Public School District","3411850",620
"3434","NJ","Oakland Public School District","3411910",1360
"3435","NJ","Oaklyn Public School District","3411940",282
"3436","NJ","Ocean City School District","3411970",2128
"3437","NJ","Ocean Gate School District","3412030",132
"3438","NJ","Ocean Township School District","3412090",528
"3439","NJ","Oceanport School District","3412120",600
"3440","NJ","OFFICE OF EDUCATION DEPARTMENT OF CHILDREN AND FAMILIES","3400085",393
"3441","NJ","OFFICE OF EDUCATION JUVENILE JUSTICE COMMISSION","3400089",157
"3442","NJ","OFFICE OF EDUCATIONAL SERVICES DEPARTMENT OF CORRECTIONS","3400088",132
"3443","NJ","Ogdensburg Borough School District","3412150",257
"3444","NJ","Old Tappan Public School District","3412180",672
"3445","NJ","Oldmans Township School District","3412210",284
"3446","NJ","Oradell Public School District","3412240",768
"3447","NJ","ORANGE BOARD OF EDUCATION School District","3412270",5802
"3448","NJ","Oxford Township School District","3412300",267
"3449","NJ","Park Ridge School District","3412450",1257
"3450","NJ","Pascack Valley Regional High School District","3412510",1987
"3451","NJ","Passaic County Manchester Regional High School District","3412600",818
"3452","NJ","Pennsauken Township Board of Education School District","3412870",4819
"3453","NJ","Pequannock Township School District","3412900",2078
"3454","NJ","Pinelands Regional School District","3413000",1564
"3455","NJ","Pohatcong Township School District","3413260",307
"3456","NJ","Point Pleasant Beach School District","3413320",743
"3457","NJ","Port Republic School District","3413380",111
"3458","NJ","Quinton Township School District","3413500",298
"3459","NJ","Ramapo Indian Hills Regional High School District","3413560",2271
"3460","NJ","Readington Township School District","3413710",1486
"3461","NJ","Red Bank Regional School District","3413750",1290
"3462","NJ","Ringwood School District","3413860",1097
"3463","NJ","River Dell Regional School District","3412260",1617
"3464","NJ","River Edge School District","3413890",1241
"3465","NJ","River Vale Public School District","3413950",1111
"3466","NJ","Riverdale School District","3413980",324
"3467","NJ","Riverton School District","3414040",305
"3468","NJ","Rockaway Borough School District","3414100",545
"3469","NJ","Roosevelt Borough Public School District","3414220",80
"3470","NJ","Roseland School District","3414250",471
"3471","NJ","Roselle Park Public School District","3414310",2068
"3472","NJ","Roselle Public Schools","3414280",2897
"3473","NJ","Rumson Borough School District","3414370",1009
"3474","NJ","Rumson-Fair Haven Regional High School District","3414400",1004
"3475","NJ","RUNNEMEDE PUBLIC SCHOOL DISTRICT","3414430",863
"3476","NJ","Saddle River School District","3414520",154
